bank,title,review_id,content,rating,date,thumbs_up,version,source,cleaned_text,sentiment_label,sentiment_score,keywords,themes
Dashen Bank,Dashen Bank,9386a998-e31b-4518-b44f-8ddde2d80f82,best mobile banking application,5,2025-04-21,2,1.0.14,Google Play,good mobile banking application,positive,0.9996380805969238,"mobile banking,application,mobile,banking,good",Other
Dashen Bank,Dashen Bank,b5a99318-f47b-46ae-8eef-db5c863f7958,I was really amazed by the idea of an e-commerce service on a banking app. This is what it means to be one step ahead. Please include all kinds of products in there as soon as possible.,5,2025-04-21,3,1.0.15,Google Play,amazed idea ecommerce service banking app mean step ahead include kind product soon possible,positive,0.9981945157051086,"ahead,step,banking app,service,banking",Customer Support
Dashen Bank,Dashen Bank,b88fa79d-d681-4e41-8994-88bd84e50d24,this is what we expect to get service Dashen Bank always like his slogan,5,2025-04-21,2,1.0.15,Google Play,expect service dashen bank like slogan,negative,0.8835362792015076,"service,dashen bank,like,dashen,bank",Customer Support
Dashen Bank,Dashen Bank,5bfe42a8-190a-44b6-8149-bbf58d0cbd08,"Dashen SupApp is the most contemporary application, offering a great experience by enabling users to perform multiple tasks through a single platform—such as chatting with friends, transferring money, paying bills, and more. It is the first app of its kind in the Ethiopian banking industry, making it a remarkable opportunity for entrepreneurs working in app-based sales and software marketing. Good job, Dashen Bank!",5,2025-04-21,4,1.0.15,Google Play,dashen supapp contemporary application offer great experience enable user perform multiple task single platformsuch chat friend transfer money pay bill app kind ethiopian banking industry make remarkable opportunity entrepreneur work appbase sale software marketing good job dashen bank,positive,0.9997934699058533,"dashen,chat,make,money,transfer",Transaction Performance
Dashen Bank,Dashen Bank,996483eb-2fa8-4628-8c6f-059c82d9e883,Dashen Super App gives me an amazing convenience and makes life easy.,5,2025-04-21,3,1.0.15,Google Play,dashen super app give amazing convenience make life easy,positive,0.999823272228241,"life,dashen super,make,super app,amazing",Other
Dashen Bank,Dashen Bank,99157497-80f6-4302-9987-a61fb2d35d8b,excellent mobile banking app,5,2025-04-21,2,1.0.15,Google Play,excellent mobile banking app,positive,0.9998179078102112,"excellent,banking app,mobile banking,mobile,banking",Other
Dashen Bank,Dashen Bank,f539096f-c091-4424-9f29-8b1de5bcd809,Wow! like his name Super App...,5,2025-04-21,2,1.0.15,Google Play,wow like super app,positive,0.9985873699188232,"wow,super app,super,like,app",Other
Dashen Bank,Dashen Bank,0e4cf42b-eb22-4a9d-b2f9-e99cfc55dd8b,Dashen supper app is the most special. ይምቾቱ ይለያያል!!!!,5,2025-04-21,2,1.0.14,Google Play,dashen supper app special ይምቾቱ ይለያያል,positive,0.9926958084106445,"supper,dashen,app",Other
Dashen Bank,Dashen Bank,8a3f027a-9427-4cd2-901b-6fff9659d994,convenient and fast,5,2025-04-21,3,1.0.15,Google Play,convenient fast,positive,0.9996170997619629,"convenient,fast",Transaction Performance
Dashen Bank,Dashen Bank,386c3a7b-275d-436c-a83b-af805c1cc4ac,Best- in-class app.,5,2025-04-21,3,1.0.15,Google Play,good inclass app,positive,0.999584972858429,"good,app",Other
Dashen Bank,Dashen Bank,c8734abd-f137-417a-8c36-defbc982ec26,I really like this amazing application and Dashen Supper app that has made my life easier.,5,2025-04-21,3,1.0.15,Google Play,like amazing application dashen supper app life easy,positive,0.9997171759605408,"supper,life,amazing,application,like",Other
Dashen Bank,Dashen Bank,ec94d303-bb84-4869-b414-320e5de68f29,Superb,5,2025-04-21,2,1.0.14,Google Play,superb,positive,0.9998656511306763,,Other
Dashen Bank,Dashen Bank,0dbc863f-6b31-45ac-b3b6-cc5aad65786d,"amazing features, faster and easy to use",5,2025-04-21,4,1.0.15,Google Play,amazing feature fast easy use,positive,0.9998817443847656,"easy use,amazing,feature,fast,easy","Transaction Performance,Feature Requests"
Dashen Bank,Dashen Bank,1351d527-0ebd-4fcb-9c37-ba6361ece17e,"The Dashen Super App offers a modern, user-friendly experience that leverages the latest technological advancements to deliver a seamless e-commerce platform",5,2025-04-21,4,1.0.15,Google Play,dashen super app offer modern userfriendly experience leverage late technological advancement deliver seamless ecommerce platform,positive,0.999481737613678,"platform,seamless,userfriendly,dashen super,super app",Other
Dashen Bank,Dashen Bank,179557f5-0e5f-4b02-8069-f5da0d0def2d,Best App!,5,2025-04-21,2,1.0.14,Google Play,good app,positive,0.9997498393058777,"good app,good,app",Other
Dashen Bank,Dashen Bank,50117391-aa47-4c25-b9fa-bda3a861d922,I love it. one of the best mobile banking app in the banking industry,5,2025-04-21,3,1.0.15,Google Play,love good mobile banking app banking industry,positive,0.9998683929443359,"banking,love,banking app,mobile banking,mobile",Other
Dashen Bank,Dashen Bank,3f6bead7-080a-4031-8a18-49b6e7997c15,I love this app,5,2025-04-21,2,,Google Play,love app,positive,0.9998608827590942,"love,app",Other
Dashen Bank,Dashen Bank,4ca0ede2-4259-4cec-a958-71d3a7555715,no working for me hulum information asgebiche continue or accept yemilew button ayeseram my phone is Samsung A51,1,2025-04-21,1,1.0.15,Google Play,working hulum information asgebiche continue accept yemilew button ayeseram phone samsung a51,negative,0.9980541467666626,phone,Other
Dashen Bank,Dashen Bank,bb34576e-1e17-471d-8f3d-aff3c95abc6c,good,5,2025-04-20,2,1.0.15,Google Play,good,positive,0.9998161196708679,good,Other
Dashen Bank,Dashen Bank,1806822b-7539-4ec1-bb6e-52d6a9786ee0,waw no idea the best app.,5,2025-04-19,2,1.0.15,Google Play,waw idea good app,negative,0.9923465251922607,"good app,good,app",Other
Dashen Bank,Dashen Bank,79fabd48-7d9f-4be6-b0d2-ab35cec736eb,fast best app,5,2025-04-19,2,1.0.14,Google Play,fast good app,positive,0.999737560749054,"fast,good app,good,app",Transaction Performance
Dashen Bank,Dashen Bank,512f1e9d-8f80-4004-99b4-2baf41c10a81,Nice App,5,2025-04-18,2,1.0.14,Google Play,nice app,positive,0.9998061060905457,"nice app,nice,app",Other
Dashen Bank,Dashen Bank,1d457104-9dca-4518-9217-003ed78f3710,nice app ever,5,2025-04-17,2,1.0.7,Google Play,nice app,positive,0.9998384714126587,"nice app,nice,app",Other
Dashen Bank,Dashen Bank,9c8e9014-e437-4cb0-93f3-e0b2c0e9e38a,good,5,2025-04-17,2,1.0.14,Google Play,good,positive,0.9998161196708679,good,Other
Dashen Bank,Dashen Bank,04461449-8fd8-4684-8b12-1bc3aee7f6f2,very disappointing app. Closes frequently and unstable in function,2,2025-04-17,1,1.0.14,Google Play,disappointing app close frequently unstable function,negative,0.9997677206993103,app,Other
Dashen Bank,Dashen Bank,d5552347-d7f6-4f91-ae8c-c33d16d0a8d3,"Feature-rich? Absolutely. But the speed? Painfully slow. Seriously, is it communicating with a server on Mars or something?",5,2025-04-16,4,1.0.14,Google Play,featurerich absolutely speed painfully slow seriously communicate server mar,negative,0.9992289543151855,slow,"Transaction Performance,Feature Requests"
Dashen Bank,Dashen Bank,3a2fe98e-b06a-410c-92c0-16c20162d8ea,nic app,5,2025-04-16,2,1.0.14,Google Play,nic app,positive,0.9797857403755188,app,Other
Dashen Bank,Dashen Bank,ecc1b4fd-4cdc-45bb-b155-35203c067a70,Nice,5,2025-04-16,2,1.0.14,Google Play,nice,positive,0.9998552799224854,nice,Other
Dashen Bank,Dashen Bank,e7057ab4-ff08-40bd-8c50-1d67ce4f5058,"The Dashen Super App delivers a remarkably fast, highly secure, and exceptionally user-friendly experience, establishing it as a leading application in its category.keep it up and stay ahead Dashen Bank.",5,2025-04-14,6,1.0.14,Google Play,dashen super app deliver remarkably fast highly secure exceptionally userfriendly experience establish lead application categorykeep stay ahead dashen bank,positive,0.9997890591621399,"dashen,highly,ahead,userfriendly,secure",Transaction Performance
Dashen Bank,Dashen Bank,71670dbe-1de7-4384-822f-cc47f95185d8,So far so good! their in person customer service is amazing 👏,5,2025-04-14,2,1.0.14,Google Play,far good person customer service amazing,positive,0.9998642206192017,"customer,service,amazing,good",Customer Support
Dashen Bank,Dashen Bank,a7b719d1-4b74-4a60-b7ed-19b62e900168,The app is very backward and doesn't always work. If it works three hours out of 24 hours it's great!😥,1,2025-04-14,5,1.0.14,Google Play,app backward not work work hour 24 hour great,negative,0.9958034157752991,"work,great,app",Other
Dashen Bank,Dashen Bank,311016df-8e62-4b00-a956-92db6066a97f,ምርጫዬ ነው,5,2025-04-13,2,1.0.14,Google Play,ምርጫዬ ነው,negative,0.7850590348243713,ነው,Other
Dashen Bank,Dashen Bank,0096a509-2709-4211-b0f4-626d3d6a8dbb,It's bad for the connection and too many days are it that not working,1,2025-04-12,5,1.0.14,Google Play,bad connection day work,negative,0.9996840953826904,"day,bad,work",Other
Dashen Bank,Dashen Bank,2979e41b-2997-44da-82a6-fb8f9040841b,it's samart,5,2025-04-10,2,1.0.14,Google Play,samart,positive,0.9992457628250122,,Other
Dashen Bank,Dashen Bank,3371e672-aa09-45c0-9ae6-ec3d4e3e827a,"The app is not working properly, I have been using it.",1,2025-04-10,1,1.0.14,Google Play,app work properly,negative,0.999715268611908,"app work,work,app",Other
Dashen Bank,Dashen Bank,1048668b-fdd7-488f-bd6b-83f3586915eb,it is very good app,5,2025-04-10,2,1.0.14,Google Play,good app,positive,0.9998699426651001,"good app,good,app",Other
Dashen Bank,Dashen Bank,87355423-1404-4beb-b08d-7cad5d4b4f08,"I had a disappointing experience with Dashen Bank's Super Up service. The app is very slow and takes forever to load during transactions, which is incredibly frustrating. Additionally, it doesn't generate receipts for any transactions, making it difficult to keep track of my expenses. I also reached out to customer support, but the response time was longer than expected. Overall, I was hoping for a better experience, but I find the service lacking and in need of improvement.",2,2025-04-09,17,1.0.14,Google Play,disappointing experience dashen bank super service app slow take forever load transaction incredibly frustrating additionally not generate receipt transaction make difficult track expense reach customer support response time long expect overall hope well experience find service lacking need improvement,negative,0.9996039271354675,"service,experience,transaction,improvement,bank super","Transaction Performance,Customer Support,Feature Requests"
Dashen Bank,Dashen Bank,9c142de4-313b-4287-8a61-1ee79e0a290c,slow cumbersome,3,2025-04-08,1,1.0.14,Google Play,slow cumbersome,negative,0.9997989535331726,slow,Transaction Performance
Dashen Bank,Dashen Bank,382fcdf9-c528-46d3-9b20-fd83a4f5d4f2,Is really 💀,2,2025-04-08,1,1.0.14,Google Play,,positive,0.9858713746070862,,Other
Dashen Bank,Dashen Bank,c7cdf3f1-a374-470d-80be-8d7bc00d360f,It's slow to send OTP. it's not reliable. It crushed many times. It needs improvement in many ways,1,2025-04-07,3,1.0.14,Google Play,slow send otp reliable crush time need improvement way,negative,0.9997294545173645,"improvement,send,reliable,slow,need",Transaction Performance
Dashen Bank,Dashen Bank,aa31a976-cb24-4df5-8f7c-6fcb238d9327,"This is the worst mobile banking experience I’ve ever had. It doesn’t work when you need it, and it randomly updates itself without warning. You can’t make transactions whenever you want. It’s a nightmare for anyone who relies on this as their main banking option, especially those with a lot of money in their account. I’m lucky I’m not one of them, but still, it’s infuriating not being able to access your money when you need it.""l",1,2025-04-07,17,1.0.14,Google Play,bad mobile banking experience ve not work need randomly update warn not transaction want nightmare rely main banking option especially lot money account m lucky m infuriate able access money need itl,negative,0.9996976852416992,"money,need,banking,able,ve","Account Access Issues,Transaction Performance,Feature Requests"
Dashen Bank,Dashen Bank,c23b473c-4144-4bea-98ae-172df77c97b1,"I have experienced on using the app of Banks in Ethiopia, this Dashen sup is like old version of the applications for using. I gave 3 star for it's very low speed while login and processing",3,2025-04-07,2,1.0.14,Google Play,experience app bank ethiopia dashen sup like old version application give 3 star low speed login processing,negative,0.9981010556221008,"ethiopia,version,experience,application,like","Account Access Issues,Transaction Performance"
Dashen Bank,Dashen Bank,cc85c5a4-aa62-4817-b48d-e4fe94daa748,proud by dashen bank,5,2025-04-06,3,1.0.14,Google Play,proud dashen bank,positive,0.9998666048049927,"dashen bank,dashen,bank",Other
Dashen Bank,Dashen Bank,001296eb-c4b1-481a-acbd-efdb9eda67a5,best,5,2025-04-06,3,1.0.14,Google Play,well,positive,0.9997941851615906,,Other
Dashen Bank,Dashen Bank,a928485d-6535-4782-8ff5-d4f0d401957a,best of best,5,2025-04-05,3,1.0.14,Google Play,good good,positive,0.9997496008872986,good,Other
Dashen Bank,Dashen Bank,26ae699c-af0d-458b-baca-d3aac850ac6f,nice,5,2025-04-04,2,,Google Play,nice,positive,0.9998552799224854,nice,Other
Dashen Bank,Dashen Bank,4eb71bb5-9546-4eb8-9115-35dbb8ec6a84,This app is not working unless you turn off developer mode on your phone. So it takes your rights to just use it.,2,2025-04-04,4,1.0.14,Google Play,app work turn developer mode phone take right use,negative,0.9994447827339172,"app work,turn,phone,developer,use",Other
Dashen Bank,Dashen Bank,0712b546-88dd-4f2b-a977-87ccd827841d,real super up,5,2025-04-04,2,,Google Play,real super,positive,0.9998282194137573,super,Other
Dashen Bank,Dashen Bank,971db897-312b-4560-998a-aaf867c9aba0,it's very disappointing fix it as soon as possible not expected from dashin bank fix it,1,2025-04-04,3,1.0.14,Google Play,disappointing fix soon possible expect dashin bank fix,negative,0.9993618130683899,"fix,bank",Other
Dashen Bank,Dashen Bank,86d03988-70ec-4dfa-a24c-9fb492fd62d7,why dashen bank workers hidden my ATM Card 🏧?it's a big problem to me,5,2025-04-04,2,1.0.14,Google Play,dashen bank worker hide atm card big problem,negative,0.999297022819519,"problem,dashen bank,dashen,bank",Reliability
Dashen Bank,Dashen Bank,6b86f487-d8b4-4ea3-9e03-704246ff4d62,good,5,2025-04-04,2,1.0.14,Google Play,good,positive,0.9998161196708679,good,Other
Dashen Bank,Dashen Bank,7771b1bf-da9b-42d9-8aa6-9f3fabfa270e,tanku,5,2025-04-04,2,1.0.14,Google Play,tanku,negative,0.9159653186798096,,Other
Dashen Bank,Dashen Bank,b9545270-bb8b-48b8-a81c-ebca0eb636a7,very nice,5,2025-04-04,3,,Google Play,nice,positive,0.9998563528060913,nice,Other
Dashen Bank,Dashen Bank,a4192549-595f-4a95-871b-aa0f9f14e4a2,perfect,5,2025-04-03,2,1.0.14,Google Play,perfect,positive,0.9998517036437988,,Other
Dashen Bank,Dashen Bank,b4a1e1d2-f3d2-428b-ac7a-e40e617aace8,goood,5,2025-04-02,2,1.0.7,Google Play,goood,negative,0.9943867921829224,,Other
Dashen Bank,Dashen Bank,0af7f66d-ac1b-46c8-866a-afbed0f5ed57,why does it ask me for both pin and opt even the opt is touch let alone both,2,2025-04-02,1,1.0.14,Google Play,ask pin opt opt touch let,negative,0.9958769083023071,,Other
Dashen Bank,Dashen Bank,8cc8db7d-a995-475f-a326-f77644f05262,it is best app easy to use,5,2025-04-01,3,,Google Play,good app easy use,positive,0.9864110350608826,"easy use,easy,good app,use,good",Other
Dashen Bank,Dashen Bank,0849d6e7-3240-430d-9fcf-d6be127a5ac0,It is very easy to use and powerful application.,3,2025-04-01,1,1.0.14,Google Play,easy use powerful application,positive,0.9997655749320984,"easy use,application,easy,use",Other
Dashen Bank,Dashen Bank,f586fd46-d883-4970-8ae3-dfded1df6aa1,this apps have a good feature but but some features like developer mode turn off irritate user,3,2025-04-01,2,1.0.14,Google Play,app good feature feature like developer mode turn irritate user,negative,0.997230589389801,"feature,turn,developer,user,like",Feature Requests
Dashen Bank,Dashen Bank,98ca9bca-5c01-4997-b80a-b8a53481b391,"This is not only a mobile banking app, it is beyond that. We will access our account easily, we are able to get many information easily here. i.e. exchage rate. We are able to chat with others, we are able to budget, we are able to transfer to other bank and within Dashen. we are able to access many accounts in a single app, we are able to pay bills in QR scan, we are able to make payments and order delivery items here in a single app. #Always one step ahead.",5,2025-03-31,8,1.0.14,Google Play,mobile banking app access account easily able information easily ie exchage rate able chat able budget able transfer bank dashen able access account single app able pay bill qr scan able payment order delivery item single app step ahead,positive,0.9897826910018921,"able,access,account,app,chat","Account Access Issues,Transaction Performance,Feature Requests"
Dashen Bank,Dashen Bank,1181718c-4e5c-4181-a943-53e579042bd6,wallahi very fantastic Bank,5,2025-03-31,2,,Google Play,wallahi fantastic bank,positive,0.999818742275238,bank,Other
Dashen Bank,Dashen Bank,afa8745f-7dad-4bdd-9e5b-0d7c19057f9e,"Waw, It's amazing app. thank you Dashen Bank.",5,2025-03-31,2,1.0.14,Google Play,waw amazing app thank dashen bank,positive,0.99986732006073,"amazing app,thank,dashen bank,amazing,dashen",Other
Dashen Bank,Dashen Bank,64c3dce6-f631-4253-b6e5-7793c79431b4,ok,5,2025-03-30,2,1.0.7,Google Play,ok,positive,0.9997851252555847,ok,Other
Dashen Bank,Dashen Bank,bcc52473-3a00-4468-b561-0e5a75a8c65f,nice app,5,2025-03-29,2,1.0.14,Google Play,nice app,positive,0.9998061060905457,"nice app,nice,app",Other
Dashen Bank,Dashen Bank,1124e4c7-b545-49aa-be67-4284f2b39eeb,"I’ve been using the Dashen Bank Super App for a while now, and it’s been a game-changer. The app is super fast and reliable—I’ve never had an issue with transactions being delayed. One of my favorite features is the chat banking, which makes it so easy to do things like check my balance or transfer money just by typing a quick message. The budgeting tool is also really useful. It helps me keep track of my spending and gives me a clear picture of where",5,2025-03-28,135,1.0.14,Google Play,ve dashen bank super app gamechanger app super fast reliableive issue transaction delay favorite feature chat banking make easy thing like check balance transfer money type quick message budgeting tool useful help track spending give clear picture,positive,0.9992021918296814,"super,chat,ve,bank super,issue","Transaction Performance,User Interface,Reliability,Customer Support,Feature Requests"
Dashen Bank,Dashen Bank,d7eda8a4-493a-48aa-b7ca-146f04041c1e,good,5,2025-03-28,2,,Google Play,good,positive,0.9998161196708679,good,Other
Dashen Bank,Dashen Bank,b92003f6-a038-4aea-87ae-6c07441dacae,nice application,4,2025-03-27,2,,Google Play,nice application,positive,0.9998229146003723,"application,nice",Other
Dashen Bank,Dashen Bank,008fc909-9a69-40fd-9eee-cce9d3144fe9,Very good app that like it too. B/c it is very fast and easy to use.,5,2025-03-26,2,,Google Play,good app like bc fast easy use,positive,0.9998027682304382,"easy use,like,fast,easy,good app",Transaction Performance
Dashen Bank,Dashen Bank,0a7db85e-00c5-40f6-a9c2-08e130808303,best experiences,5,2025-03-26,2,1.0.14,Google Play,good experience,positive,0.9992781281471252,"experience,good",Other
Dashen Bank,Dashen Bank,122c3323-11c7-4f8e-a842-57272e0b80e3,too slow to use.,1,2025-03-26,2,1.0.14,Google Play,slow use,negative,0.9997276663780212,"slow,use",Transaction Performance
Dashen Bank,Dashen Bank,b437bdf0-0901-4c12-a682-8c46048eaaee,ጥሩ ነው,5,2025-03-25,3,,Google Play,ጥሩ ነው,negative,0.7850590348243713,ነው,Other
Dashen Bank,Dashen Bank,c793fb73-c44b-4e4b-99fc-9af551261b68,the worst app in the market only good ui,1,2025-03-22,2,,Google Play,bad app market good ui,negative,0.9997721314430237,"bad app,bad,good,app",User Interface
Dashen Bank,Dashen Bank,b323a013-98d5-410b-9f76-59b7f60d3faf,nic,5,2025-03-22,2,1.0.14,Google Play,nic,positive,0.9977141618728638,,Other
Dashen Bank,Dashen Bank,d91ffd3d-5e49-4bee-9cea-553bbc87a371,በጣም ቅልል ያለ አፕ በርቱልን ለአጠቃቀም ምቹ,5,2025-03-22,2,1.0.14,Google Play,በጣም ቅልል ያለ አፕ በርቱልን ለአጠቃቀም ምቹ,negative,0.9200406670570374,በጣም,Other
Dashen Bank,Dashen Bank,59403fd9-76ed-416f-85c3-f63b3a664bdc,thanks for all digital transaction,5,2025-03-21,2,,Google Play,thank digital transaction,positive,0.9994550347328186,"digital,thank,transaction",Transaction Performance
Dashen Bank,Dashen Bank,52acb65f-ef0f-408e-a71f-9c7572f07642,Good,4,2025-03-21,2,1.0.0,Google Play,good,positive,0.9998161196708679,good,Other
Dashen Bank,Dashen Bank,ab2084ae-01be-4061-a4ba-0d5db11e2874,Best,5,2025-03-20,2,1.0.14,Google Play,well,positive,0.9997941851615906,,Other
Dashen Bank,Dashen Bank,f9f06656-aa73-4f11-bb26-45e7858d83ef,Good,5,2025-03-20,2,1.0.14,Google Play,good,positive,0.9998161196708679,good,Other
Dashen Bank,Dashen Bank,48ca44ba-ef5d-4023-84c2-20fa95be75d5,"This app is not supporting smart phones that have old android version and so it is none inclusive. At the same time the amole lite is not working properly and once you reached to maximum otp trail mistakes due to network or other errors like stacks , you will be tied up to make Transactions. Ohh... tired!!!!!",1,2025-03-20,28,1.0.14,Google Play,app support smart phone old android version inclusive time amole lite work properly reach maximum otp trail mistake network error like stack tie transaction ohh tired,negative,0.9997400641441345,"version,phone,transaction,time,like","Transaction Performance,Reliability,Customer Support"
Dashen Bank,Dashen Bank,07855205-ebce-419e-ab28-34d0a7b7373e,it's Be Come Busy &not working good,1,2025-03-20,1,1.0.14,Google Play,come busy work good,negative,0.9993822574615479,"work,good",Other
Dashen Bank,Dashen Bank,acab324e-1c06-4be4-bfb4-093e0d0db46f,I wanted to share some concerns about your Supper App. It appears to be experiencing reliability issues and isn’t performing as expected. I hope this can be addressed soon to improve the user experience. One star 🌟 for now.,1,2025-03-19,6,1.0.14,Google Play,want share concern supper app appear experience reliability issue not perform expect hope address soon improve user experience star,negative,0.9980534315109253,"experience,supper,improve,issue,user","Reliability,Feature Requests"
Dashen Bank,Dashen Bank,043ba0ce-d496-4f1c-bcf7-ae23c275d5a6,"best ever digital banking sector essay for understanding ,smart and convince for using",5,2025-03-19,3,1.0.14,Google Play,well digital banking sector essay understand smart convince,positive,0.9997392296791077,"digital banking,digital,banking",Other
Dashen Bank,Dashen Bank,d356a5b4-5cb2-433f-aac3-1e077cea0a90,good and latest,5,2025-03-18,2,1.0.14,Google Play,good late,positive,0.9998561143875122,good,Other
Dashen Bank,Dashen Bank,d9e806c8-38ac-4376-8317-16692333e2dd,The best App of all,5,2025-03-17,2,1.0.14,Google Play,good app,positive,0.9998633861541748,"good app,good,app",Other
Dashen Bank,Dashen Bank,e814d6c2-d350-4b7b-9b58-b1f387d987ac,Worst app ever,1,2025-03-15,1,,Google Play,bad app,negative,0.9997803568840027,"bad app,bad,app",Other
Dashen Bank,Dashen Bank,a02f3622-dc96-4c0a-9509-83f06407c209,"This app is the most unreliable mobile banking application I have ever used for transaction, it is very late, non-responsive and full of bugs. Its is very disappointing. It is just inconvinient, and not user friendly and compatabke at all !!!!!!",1,2025-03-14,206,1.0.14,Google Play,app unreliable mobile banking application transaction late nonresponsive bug disappointing inconvinient user friendly compatabke,negative,0.9997894167900085,"friendly,user,transaction,mobile banking,application","Transaction Performance,Reliability"
Dashen Bank,Dashen Bank,632d65b9-7e40-47fe-9aed-21d4dafe6733,Naiycapp,5,2025-03-14,2,,Google Play,naiycapp,positive,0.8075174689292908,,Other
Dashen Bank,Dashen Bank,0e3e8e4c-753b-4462-937b-224d0896115b,Good,5,2025-03-13,2,1.0.13,Google Play,good,positive,0.9998161196708679,good,Other
Dashen Bank,Dashen Bank,b2730fe5-571b-4fcd-8a66-24f872b7b8bb,The app is good but it has no USSD option,4,2025-03-13,1,1.0.14,Google Play,app good ussd option,negative,0.9952346682548523,"option,good,app",Feature Requests
Dashen Bank,Dashen Bank,c7242ed9-4510-449f-a8c8-bf10d925428e,Hey great,5,2025-03-12,3,1.0.13,Google Play,hey great,positive,0.999745786190033,great,Other
Dashen Bank,Dashen Bank,a34ea67e-01a2-487d-b414-b2d41d0572a2,I have used many mobile banking and also tellebir and mpesa nothing come close to this app. Well done Dashen indeed one step a head. A lot of cool features that amole hasn't the receipt and the account statement is superb for me. I hope you add more integrated small apps to.,5,2025-03-12,11,1.0.14,Google Play,mobile banking tellebir mpesa come close app dashen step head lot cool feature amole not receipt account statement superb hope add integrate small app,positive,0.9984980821609497,"add,step,account,mobile banking,feature","Account Access Issues,Feature Requests"
Dashen Bank,Dashen Bank,3a7cd664-6247-442c-b273-a913dc7cc30b,The app is good but it ask update every week so tiring,2,2025-03-11,1,1.0.14,Google Play,app good ask update week tire,negative,0.9951795339584351,"update,good,app",Other
Dashen Bank,Dashen Bank,d797e094-d6fb-4ead-b33a-980b9c5fb93d,It good and easy to use,5,2025-03-11,2,1.0.13,Google Play,good easy use,positive,0.9998750686645508,"easy use,easy,use,good",Other
Dashen Bank,Dashen Bank,2407d488-1b89-4b2b-a7be-0fa9822dbaaf,በጣም አሪፍ መተግበሪያ ነው ። አመሠግናለሁ ።,5,2025-03-10,2,1.0.13,Google Play,በጣም አሪፍ መተግበሪያ ነው አመሠግናለሁ,negative,0.9200406670570374,"በጣም,ነው",Other
Dashen Bank,Dashen Bank,a9b0db48-0dae-4e29-9406-dfc9b52cd466,"Greately improved since it was released! I really like the budget and expense tegistration feature. For ATM or POS withdrawals, it is not possible to account these expenses, even if it is visible on the transactions window. If that can be worked on, it will be improve so much!!",5,2025-03-10,56,1.0.14,Google Play,greately improve release like budget expense tegistration feature atm pos withdrawal possible account expense visible transaction window work improve,positive,0.9655697345733643,"improve,account,transaction,feature,like","Account Access Issues,Transaction Performance,Feature Requests"
Dashen Bank,Dashen Bank,0f047b21-16fe-4025-be02-f72f1408e698,Excellent,5,2025-03-10,2,1.0.13,Google Play,excellent,positive,0.9998434782028198,excellent,Other
Dashen Bank,Dashen Bank,3bfcccc5-a802-451b-ad40-a9baeeb96212,Good,5,2025-03-08,2,1.0.13,Google Play,good,positive,0.9998161196708679,good,Other
Dashen Bank,Dashen Bank,9f23d18f-937a-44d7-8e52-9808841d887f,Wow Excellent app,5,2025-03-08,2,1.0.13,Google Play,wow excellent app,positive,0.9998443126678467,"excellent,wow,app",Other
Dashen Bank,Dashen Bank,82441d3e-7555-4c97-a5d3-aada8ee43dce,Nice app but i experience some issues with others banks transfer it keeps saying account is not exist most of the time.,4,2025-03-08,3,1.0.14,Google Play,nice app experience issue bank transfer keep say account exist time,negative,0.9983522891998291,"nice app,issue,account,transfer,experience","Account Access Issues,Transaction Performance,Reliability"
Dashen Bank,Dashen Bank,7126c191-fb47-4ed3-ace7-3a6784d5a298,Add the option to send money to any telebirr account like amole does.,3,2025-03-08,2,1.0.14,Google Play,add option send money telebirr account like amole,negative,0.995681881904602,"send,add,account,money,option","Account Access Issues,Feature Requests"
Dashen Bank,Dashen Bank,f7507a1f-1637-45a2-872e-c7ef667b5306,It's best,5,2025-03-08,2,1.0.13,Google Play,good,positive,0.999842643737793,good,Other
Dashen Bank,Dashen Bank,98dfa0bb-fbf6-4852-bf93-51e83ef6c1a9,no one dashen yichlal,5,2025-03-07,2,,Google Play,dashen yichlal,negative,0.9842472076416016,dashen,Other
Dashen Bank,Dashen Bank,739dab0d-35eb-44e1-b4a7-245712593631,In short ! I'm so proud of this app developers for their highest professional of developing. Thanks,5,2025-03-06,2,1.0.13,Google Play,short m proud app developer high professional develop thank,positive,0.9998522996902466,"thank,developer,app",Other
Dashen Bank,Dashen Bank,212c339b-807a-4c89-b5b1-cb9ab844f676,The speed is too slow. Need some improvements.,2,2025-03-06,2,1.0.13,Google Play,speed slow need improvement,negative,0.9997935891151428,"improvement,slow,need",Transaction Performance
Dashen Bank,Dashen Bank,ef950bbf-cb9e-48e5-b5c7-fd71b9610eee,good app,5,2025-03-04,3,1.0.13,Google Play,good app,positive,0.9998493194580078,"good app,good,app",Other
Dashen Bank,Dashen Bank,690ec730-d658-47b8-80d8-1b02eb85cc6b,Fantastic app,5,2025-03-01,2,1.0.13,Google Play,fantastic app,positive,0.9998588562011719,app,Other
Dashen Bank,Dashen Bank,71976761-16af-4ca5-bb77-08c4b4e13f19,Good,5,2025-02-28,2,1.0.7,Google Play,good,positive,0.9998161196708679,good,Other
Dashen Bank,Dashen Bank,c7dccd52-ade3-4496-a9d1-f52e3af60664,I wish dark mode feature is add as an option but it's good app,5,2025-02-27,2,1.0.7,Google Play,wish dark mode feature add option good app,positive,0.9998013377189636,"add,option,feature,good app,good",Feature Requests
